"STATION","NAME","DATE","AWND","PRCP","SNOW","SNWD","TAVG","TMAX","TMIN","WT01","WT02","WT03","WT04","WT05","WT06","WT08","WT09"
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2022-09-01","12.75","0.00","0.0","0.0","79","89","69",,,,,,,,
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2022-09-02","7.38","0.00","0.0","0.0","72","77","62",,,,,,,,
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2022-09-03","7.38","0.00","0.0","0.0","70","79","62",,,,,,,,
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2022-09-04","9.40","0.03","0.0","0.0","76","86","72",,,,,,,,
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2022-09-05","8.50","0.00","0.0","0.0","76","84","72",,,,,,,,
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2022-09-06","9.62","0.87","0.0","0.0","73","75","67","    1",,,,,,,
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2022-09-07","12.75","0.00","0.0","0.0","69","75","66","    1",,,,,,,
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2022-09-08","7.38","0.00","0.0","0.0","71","80","65",,,,,,,,
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2022-09-09","7.16","0.00","0.0","0.0","69","79","60",,,,,,,,
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2022-09-10","7.38","0.00","0.0","0.0","72","82","65",,,,,,,,
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2022-09-11","6.71","0.20","0.0","0.0","73","76","68","    1",,,,,,,
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2022-09-12","7.61","0.06","0.0","0.0","72","79","68","    1",,,,,,,
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2022-09-13","11.41","0.01","0.0","0.0","76","88","69","    1",,"    1",,,,,
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2022-09-14","12.30","0.00","0.0","0.0","74","84","65",,,,,,,,
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2022-09-15","12.30","0.00","0.0","0.0","72","76","61",,,,,,,,
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2022-09-16","6.04","0.00","0.0","0.0","67","78","56",,,,,,,,
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2022-09-17","9.17","0.00","0.0","0.0","69","74","65",,,,,,,,
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2022-09-18","14.32","0.00","0.0","0.0","73","84","67",,,,,,,,
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2022-09-19","11.18","0.03","0.0","0.0","75","85","69",,,,,,,,
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2022-09-20","12.30","0.00","0.0","0.0","74","83","69",,,,,,,,
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2022-09-21","10.74","0.00","0.0","0.0","71","78","62",,,,,,,,
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2022-09-22","14.54","0.34","0.0","0.0","71","81","58","    1",,"    1",,,,,
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2022-09-23","20.36","0.00","0.0","0.0","60","67","51",,,,,,,,
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2022-09-24","10.51","0.00","0.0","0.0","58","72","49",,,,,,,,
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2022-09-25","11.86","0.31","0.0","0.0","66","76","61","    1",,"    1",,,,,
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2022-09-26","14.09","0.00","0.0","0.0","66","75","59",,,,,,,,
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2022-09-27","12.08","0.00","0.0","0.0","67","72","60",,,,,,,,
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2022-09-28","10.96","0.00","0.0","0.0","63","73","54",,,,,,,,
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2022-09-29","12.97","0.00","0.0","0.0","63","68","56",,,,,,,,
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2022-09-30","11.18","0.00","0.0","0.0","59","64","54",,,,,,,,
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2022-10-01","17.00","0.89","0.0","0.0","58","60","53","    1",,,,,,,
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2022-10-02","20.58","0.19","0.0","0.0","57","60","50","    1",,,,,,"    1",
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2022-10-03","17.67","0.78","0.0","0.0","51","52","49","    1",,,,,,,
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2022-10-04","18.34","1.38","0.0","0.0","50","56","47","    1",,"    1",,,,,
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2022-10-05","12.30","0.55","0.0","0.0","56","60","55","    1",,"    1",,,,,
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2022-10-06","6.49","0.00","0.0","0.0","62","76","52",,,,,,,,
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2022-10-07","10.96","0.00","0.0","0.0","65","76","56",,,,,,,,
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2022-10-08","10.74","0.04","0.0","0.0","58","61","46",,,,,,,,
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2022-10-09","11.41","0.00","0.0","0.0","54","64","45",,,,,,,,
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2022-10-10","9.62","0.00","0.0","0.0","58","68","48",,,,,,,,
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2022-10-11","8.28","0.00","0.0","0.0","61","73","51",,,,,,,,
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2022-10-12","9.62","0.00","0.0","0.0","60","68","52","    1",,,,,,,
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2022-10-13","14.32","1.11","0.0","0.0","64","68","55","    1",,"    1",,,,,
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2022-10-14","8.50","0.11","0.0","0.0","60","69","51","    1",,,,,,,
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2022-10-15","8.95","0.00","0.0","0.0","58","68","47",,,,,,,,
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2022-10-16","6.71","0.00","0.0","0.0","59","66","52",,,,,,,,
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2022-10-17","9.62","0.08","0.0","0.0","60","67","54","    1",,,,,,,
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2022-10-18","12.08","0.00","0.0","0.0","54","58","48",,,,,,,,
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2022-10-19","14.99","0.00","0.0","0.0","50","56","43",,,,,,,,
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2022-10-20","16.78","0.00","0.0","0.0","52","61","44",,,,,,,,
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2022-10-21","6.26","0.00","0.0","0.0","55","64","43",,,,,,,,
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2022-10-22","4.25","0.00","0.0","0.0","55","65","43",,,,,,,,
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2022-10-23","10.74","0.03","0.0","0.0","57","61","55",,,,,,,,
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2022-10-24","9.17","0.37","0.0","0.0","58","64","55","    1",,,,,,,
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2022-10-25","5.82","0.00","0.0","0.0","65","73","62","    1","    1",,,,,,
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2022-10-26","6.26","0.00","0.0","0.0","65","71","60","    1","    1",,,,,"    1",
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2022-10-27","15.21","0.00","0.0","0.0","62","67","51",,,,,,,,
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2022-10-28","10.07","0.00","0.0","0.0","52","59","46",,,,,,,,
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2022-10-29","6.04","0.00","0.0","0.0","50","61","42",,,,,,,,
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2022-10-30","2.91","0.00","0.0","0.0","51","62","38","    1",,,,,,,
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2022-10-31","5.82","0.08","0.0","0.0","56","64","49","    1",,,,,,,
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2022-11-01","8.95","0.21","0.0","0.0","62","70","59","    1",,,,,,,
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2022-11-02","5.82","0.00","0.0","0.0","63","72","50",,,,,,,,
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2022-11-03","3.80","0.00","0.0","0.0","56","66","46",,,,,,,,
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2022-11-04","4.92","0.00","0.0","0.0","56","68","47","    1","    1",,,,,"    1",
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2022-11-05","11.63","0.00","0.0","0.0","65","73","60",,,,,,,,
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2022-11-06","14.32","0.00","0.0","0.0","66","70","64",,,,,,,,
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2022-11-07","13.87","0.00","0.0","0.0","69","80","55",,,,,,,,
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2022-11-08","15.21","0.00","0.0","0.0","55","60","46",,,,,,,,
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2022-11-09","7.83","0.00","0.0","0.0","47","53","39",,,,,,,,
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2022-11-10","5.82","0.00","0.0","0.0","53","64","42",,,,,,,,
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2022-11-11","12.53","0.51","0.0","0.0","62","68","56","    1",,,,,,,
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2022-11-12","14.54","0.06","0.0","0.0","67","72","60","    1",,,,,,,
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2022-11-13","14.76","0.09","0.0","0.0","56","61","42",,,,,,,,
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2022-11-14","12.97","0.00","0.0","0.0","43","47","35",,,,,,,,
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2022-11-15","11.18","0.43","0.0","0.0","40","46","33","    1",,,,,,,
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2022-11-16","17.22","0.20","0.0","0.0","46","53","41","    1",,,,,,,
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2022-11-17","17.67","0.00","0.0","0.0","42","47","38",,,,,,,,
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2022-11-18","17.45","0.01","0.0","0.0","40","46","35","    1",,,,,,,
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2022-11-19","13.87","0.00","0.0","0.0","37","41","32",,,,,,,,
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2022-11-20","18.34","0.00","0.0","0.0","37","44","30",,,,,,,,
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2022-11-21","14.32","0.00","0.0","0.0","34","42","28",,,,,,,,
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2022-11-22","10.29","0.00","0.0","0.0","43","50","37",,,,,,,,
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2022-11-23","7.83","0.00","0.0","0.0","46","57","34",,,,,,,,
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2022-11-24","6.49","0.00","0.0","0.0","44","53","33",,,,,,,,
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2022-11-25","14.99","0.02","0.0","0.0","49","55","44",,,,,,,,
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2022-11-26","13.65","0.00","0.0","0.0","48","57","43",,,,,,,,
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2022-11-27","12.53","0.56","0.0","0.0","49","60","42","    1",,,,,,,
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2022-11-28","16.55","0.00","0.0","0.0","53","56","41",,,,,,,"    1",
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2022-11-29","4.47","0.00","0.0","0.0","41","44","34",,,,,,,,
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2022-11-30","18.57","0.34","0.0","0.0","47","58","35","    1",,,,,,,
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2022-12-01","17.00","0.00","0.0","0.0","42","44","35",,,,,,,,
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2022-12-02","6.71","0.00","0.0","0.0","37","45","31",,,,,,,,
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2022-12-03","19.46","0.23","0.0","0.0","51","57","44","    1",,,,,,,
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2022-12-04","10.74","0.00","0.0","0.0","45","47","37",,,,,,,,
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2022-12-05","5.37","0.00","0.0","0.0","39","47","30",,,,,,,,
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2022-12-06","11.63","0.43","0.0","0.0","47","57","36","    1",,,,,,"    1",
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2022-12-07","12.08","0.31","0.0","0.0","55","57","54","    1","    1",,,,,,
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2022-12-08","13.42","0.00","0.0","0.0","53","55","42","    1",,,,,,"    1",
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2022-12-09","13.65","0.00","0.0","0.0","42","47","34",,,,,,,,
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2022-12-10","10.51","0.00","0.0","0.0","36","39","32",,,,,,,,
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2022-12-11","11.63","0.18","0.0","0.0","38","41","33","    1",,,"    1",,,,
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2022-12-12","14.99","0.03","0.0","0.0","36","40","29","    1",,,,,,,
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2022-12-13","12.53","0.00","0.0","0.0","32","42","27",,,,,,,,
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2022-12-14","14.99","0.00","0.0","0.0","34","40","30",,,,,,,,
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2022-12-15","12.75","0.60","0.0","0.0","36","43","32","    1",,,,,,,
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2022-12-16","19.46","0.68","0.0","0.0","43","47","38","    1",,,,,,,
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2022-12-17","15.66","0.00","0.0","0.0","40","47","36",,,,,,,,
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2022-12-18","14.32","0.00","0.0","0.0","37","41","33",,,,,,,,
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2022-12-19","16.11","0.00","0.0","0.0","34","40","31",,,,,,,,
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2022-12-20","13.20","0.00","0.0","0.0","35","40","30",,,,,,,,
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2022-12-21","4.70","0.00","0.0","0.0","32","41","25",,,,,,,,
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2022-12-22","12.97","0.14","0.0","0.0","37","53","28","    1",,,,,,,
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2022-12-23","30.42","0.30","0.0","0.0","45","56","9","    1",,,,,,,
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2022-12-24","25.05","0.00","0.0","0.0","11","16","7",,,,,,,,
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2022-12-25","20.13","0.00","0.0","0.0","20","28","14",,,,,,,,
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2022-12-26","12.75","0.00","0.0","0.0","23","29","18",,,,,,,,
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2022-12-27","10.74","0.00","0.0","0.0","30","35","28",,,,,,,,
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2022-12-28","8.50","0.00","0.0","0.0","36","45","27",,,,,,,,
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2022-12-29","7.16","0.00","0.0","0.0","39","46","32",,,,,,,,
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2022-12-30","6.26","0.00","0.0","0.0","42","51","34","    1",,,,,,,
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2022-12-31","2.91","0.27","0.0","0.0","46","51","41","    1","    1",,,,,,
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2023-01-01","10.07","0.00","0.0","0.0","50","56","42","    1","    1",,,,,,
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2023-01-02","6.49","0.02","0.0","0.0","46","55","39","    1",,,,,,,
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2023-01-03","5.82","0.36","0.0","0.0","48","50","46","    1","    1",,,,,,
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2023-01-04","6.49","0.01","0.0","0.0","51","61","45","    1","    1",,,,,,
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2023-01-05","6.26","0.05","0.0","0.0","49","51","45","    1","    1",,,,,,
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2023-01-06","8.05","0.25","0.0","0.0","44","47","39","    1",,,,,,,
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2023-01-07","12.08","0.00","0.0","0.0","41","47","36",,,,,,,,
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2023-01-08","9.17","0.00","0.0","0.0","37","41","32",,,,,,,,
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2023-01-09","9.84","0.02","0.0","0.0","40","46","37",,,,,,,,
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2023-01-10","9.62","0.00","0.0","0.0","39","41","35",,,,,,,,
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2023-01-11","7.83","0.00","0.0","0.0","38","40","32",,,,,,,,
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2023-01-12","11.86","0.27","0.0","0.0","42","53","36","    1",,"    1",,,,,
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2023-01-13","19.01","0.03","0.0","0.0","49","52","38","    1",,,,,,,
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2023-01-14","22.59","0.00","0.0","0.0","35","38","30",,,,,,,,
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2023-01-15","23.04","0.00","0.0","0.0","33","39","29",,,,,,,,
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2023-01-16","16.55","0.00","0.0","0.0","36","48","29",,,,,,,,
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2023-01-17","7.16","0.00","0.0","0.0","39","45","31",,,,,,,,
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2023-01-18","14.32","0.00","0.0","0.0","46","56","37","    1",,,,,,,
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2023-01-19","9.17","0.96","0.0","0.0","42","45","37","    1",,"    1",,,,,
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2023-01-20","14.76","0.00","0.0","0.0","44","50","39","    1",,,,,,,
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2023-01-21","11.41","0.00","0.0","0.0","40","43","36",,,,,,,,
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2023-01-22","8.28","0.47","0.0","0.0","38","40","36","    1",,,,,,,
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2023-01-23","17.22","0.24","0.0","0.0","38","39","35","    1",,,,,,,
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2023-01-24","16.11","0.00","0.0","0.0","39","48","35",,,,,,,,
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2023-01-25","12.30","0.97","0.0","0.0","38","52","31","    1",,,,,,,
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2023-01-26","21.47","0.23","0.0","0.0","46","52","40","    1",,,,,,,
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2023-01-27","11.86","0.00","0.0","0.0","39","43","32",,,,,,,,
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2023-01-28","12.97","0.00","0.0","0.0","41","53","33",,,,,,,,
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2023-01-29","10.29","0.00","0.0","0.0","43","47","35",,,,,,,,
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2023-01-30","6.04","0.00","0.0","0.0","44","52","36",,,,,,,,
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2023-01-31","10.29","0.03","0.0","0.0","39","45","31","    1",,,"    1",,,,
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2023-02-01","10.51","0.02","0.2","0.0","32","38","26","    1",,,,,,,
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2023-02-02","10.29","0.00","0.0","0.0","32","39","24",,,,,,,,
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2023-02-03","25.72","0.00","0.0","0.0","29","35","11",,,,,,,,
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2023-02-04","17.00","0.00","0.0","0.0","12","27","4",,,,,,,,
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2023-02-05","12.30","0.00","0.0","0.0","33","44","27",,,,,,,,
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2023-02-06","12.97","0.00","0.0","0.0","42","53","32",,,,,,,,
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2023-02-07","10.07","0.02","0.0","0.0","35","41","28",,,,,,,,
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2023-02-08","11.41","0.01","0.0","0.0","43","54","34","    1",,,,,,,
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2023-02-09","8.05","0.00","0.0","0.0","42","50","30","    1",,,,,,"    1",
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2023-02-10","15.66","0.00","0.0","0.0","52","60","41","    1",,,,,,,
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2023-02-11","13.65","0.00","0.0","0.0","43","47","35",,,,,,,,
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2023-02-12","6.26","0.04","0.0","0.0","39","45","31",,,,"    1",,,,
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2023-02-13","13.87","0.00","0.0","0.0","44","56","38",,,,,,,,
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2023-02-14","14.32","0.00","0.0","0.0","47","53","41",,,,,,,,
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2023-02-15","13.42","0.00","0.0","0.0","47","55","41",,,,,,,,
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2023-02-16","5.82","0.08","0.0","0.0","51","64","43","    1",,,,,,,
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2023-02-17","17.22","0.37","0.0","0.0","50","56","31","    1","    1",,,,,,
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2023-02-18","15.43","0.00","0.0","0.0","34","42","28",,,,,,,,
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2023-02-19","12.53","0.00","0.0","0.0","40","46","32",,,,,,,,
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2023-02-20","8.28","0.00","0.0","0.0","47","61","40","    1",,,,,,,
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2023-02-21","10.07","0.19","0.0","0.0","43","49","36","    1",,,,,,,
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2023-02-22","8.05","0.17","0.0","0.0","40","44","35","    1",,,"    1",,,,
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2023-02-23","8.72","0.03","0.0","0.0","39","44","38","    1",,,,,,,
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2023-02-24","18.57","0.00","0.0","0.0","42","48","25","    1",,,,,,,
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2023-02-25","6.93","0.00","0.0","0.0","27","33","22",,,,,,,,
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2023-02-26","10.51","0.00","0.0","0.0","33","50","23",,,,,,,,
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2023-02-27","12.08","0.32","1.0","0.0","38","43","31","    1",,,"    1",,,,
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2023-02-28","11.41","0.29","0.5","2.0","34","38","32","    1",,,"    1",,,,
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2023-03-01","8.72","0.02","0.0","0.0","38","43","29","    1",,,,,,"    1",
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2023-03-02","12.30","0.00","0.0","0.0","44","55","39","    1",,,,,,"    1",
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2023-03-03","11.41","0.11","0.0","0.0","40","45","32","    1",,,,,,,
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2023-03-04","16.78","0.83","0.0","0.0","42","46","39","    1",,,,,,,
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2023-03-05","16.11","0.00","0.0","0.0","44","56","36",,,,,,,,
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2023-03-06","14.99","0.00","0.0","0.0","46","54","39",,,,,,,,
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2023-03-07","20.58","0.08","0.3","0.0","42","48","32","    1",,,"    1",,,,
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2023-03-08","20.80","0.00","0.0","0.0","37","47","30",,,,,,,,
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2023-03-09","17.00","0.00","0.0","0.0","41","51","33",,,,,,,,
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2023-03-10","7.83","0.37","0.0","0.0","39","45","33","    1",,,,,,,
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2023-03-11","14.32","0.46","0.0","0.0","41","44","35","    1",,,,,,,
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2023-03-12","9.62","0.00","0.0","0.0","39","46","32",,,,,,,,
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2023-03-13","12.75","1.10","0.0","0.0","41","43","38","    1",,,,,,,
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2023-03-14","23.04","0.08","0.1","0.0","37","39","33","    1",,,,,,,
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2023-03-15","25.28","0.00","0.0","0.0","38","47","34",,,,,,,,
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2023-03-16","9.84","0.00","0.0","0.0","41","55","32",,,,,,,,
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2023-03-17","8.05","0.00","0.0","0.0","46","56","39",,,,,,,,
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2023-03-18","16.55","0.02","0.0","0.0","48","52","41","    1",,,,,,,
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2023-03-19","18.79","0.00","0.0","0.0","37","41","30",,,,,,,,
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2023-03-20","12.53","0.00","0.0","0.0","37","44","31",,,,,,,,
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2023-03-21","10.74","0.00","0.0","0.0","44","58","32",,,,,,,,
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2023-03-22","12.53","0.00","0.0","0.0","45","55","36","    1",,,,,,,
